kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
OTHER,126.0,2.0,b'\x02~\x00',119.1245,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,119.1745,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,119.27449999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,119.3745,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,119.47449999999999,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,119.5745,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,119.67455,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,120.17455,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,120.27454999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,120.37455,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',121.07469999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',121.1246,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,121.1746,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,121.27465,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,121.37464999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,121.4746,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,121.57469999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,121.67465,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,122.1747,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,122.27465,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,122.37464999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',123.07475,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',123.12474999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,123.1747,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,123.2747,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,123.37474999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,123.47475,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,123.57509999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,123.67474999999999,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,124.17474999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,124.2748,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,124.3748,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',125.07485,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',125.1248,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,125.17484999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,125.27485,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,125.37514999999999,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,125.47484999999999,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,125.5749,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,125.67484999999999,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,126.1749,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,126.2752,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,126.3749,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',127.07495,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',127.12495,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,127.17524999999999,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,127.27494999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,127.37495,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,127.475,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,127.57499999999999,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,127.675,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,128.17499999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,128.275,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,128.37505,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',129.07505,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',129.12505,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,129.1751,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,129.27509999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,129.3751,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,129.4751,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,129.5751,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,129.6751,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,130.17515,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,130.27515,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,130.37515,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',131.0752,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',131.1252,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,131.1752,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,131.27519999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,131.3752,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,131.4752,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,131.57524999999998,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,131.67555,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,132.1753,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,132.27525,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,132.37529999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',133.0753,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',133.12539999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,133.1753,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,133.27535,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,133.37535,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,133.4756,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,133.57535,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,133.67534999999998,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,134.17534999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,134.2754,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,134.3758,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',135.07545,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',135.12545,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,135.17555,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,135.27575,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,135.37555,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,135.47545,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,135.57555,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,135.6755,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,136.17595,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,136.2755,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,136.37555,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',137.07585,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',137.12555,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,137.17555,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,137.27554999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,137.3756,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,137.47555,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,137.57559999999998,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,137.67555,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,138.17565,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,138.2756,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,138.37565,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',139.07565,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',139.12565,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,139.1757,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,139.2757,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,139.3757,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,139.4757,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,139.57569999999998,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,139.6757,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,140.17575,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,140.27575,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,140.37574999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',141.0758,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',141.1258,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,141.17579999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,141.2758,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,141.3758,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,141.4758,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,141.57625,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,141.67585,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,142.17585,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,142.27585,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,142.3759,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',143.0759,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',143.1259,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,143.17589999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,143.27595,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,143.37635,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,143.4759,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,143.57595,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,143.67595,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,144.17605,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,144.27634999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,144.37605,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',145.076,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',145.126,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,145.1764,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,145.27609999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,145.37609999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,145.4761,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,145.5761,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,145.6761,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,146.1761,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,146.27609999999999,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,146.37615,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',147.07614999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',147.12615,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,147.17615,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,147.2762,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,147.37615,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,147.4762,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,147.5762,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,147.6762,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,148.1762,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,148.2762,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
